  -0.87353,  -0.04538,  -0.56064,   0.93750,  -0.93750,  -0.85441,   0.93750,   0.24004,   0.93750,   0.46666
   0.12077,   0.93750,   0.19756,   0.46249,  -0.69577,  -0.93750,   0.46115,   0.10820,   0.29769,  -0.86791
  -0.30410,  -0.34641,  -0.27664,   0.27507,   0.08524,  -0.87489,   0.83618,   0.26988,   0.93750,   0.75541
  -0.66510,   0.14679,   0.64078,   0.03305,   0.93750,  -0.77000,  -0.04004,   0.70132,   0.93750,   0.14454
   0.25856,   0.81226,  -0.45530,   0.41173,  -0.53252,   0.26383,   0.09732,   0.30134,   0.67507,  -0.61274
  -0.93645,   0.11464,   0.27496,  -0.81677,   0.80927,  -0.09758,  -0.93750,   0.83024,  -0.47815,   0.80163
  -0.81949,  -0.16269,   0.93750,  -0.04607,  -0.35706,   0.11745,   0.15922,   0.40430,  -0.36809,   0.24518
   0.93750,  -0.73853,   0.87604,   0.88165,   0.88445,   0.71984,   0.56606,  -0.81344,  -0.88287,  -0.15839
   0.00900,  -0.75100,  -0.93750,   0.60522,  -0.13920,  -0.68990,   0.46244,  -0.52389,  -0.58348,  -0.45970
  -0.74379,  -0.93750,   0.00801,  -0.93750,   0.93750,  -0.38001,   0.22035,   0.60886,   0.70660,   0.24226
   0.25616,   0.26640,  -0.55779,  -0.87510,  -0.16973,   0.93750,   0.55202,  -0.75216,   0.87762,   0.75242
  -0.68044,  -0.33324,   0.53792,   0.93750,  -0.86916,  -0.80978,   0.07974,   0.87100,   0.37202,   0.93750
  -0.87858,  -0.35417,  -0.19653,  -0.87040,  -0.34096,   0.93750,  -0.80452,  -0.34217,   0.35101,  -0.84173
  -0.93750,  -0.93750,  -0.22938,   0.52319,  -0.65841,  -0.48906,   0.68700,  -0.52442,   0.87254,   0.93750
   0.82067,   0.93750,   0.92454,   0.14277,  -0.37488,   0.19484,   0.79268,   0.31559,   0.93750,  -0.23234
